model,Feature_Engineering,Model_Tuning,accuracy
cb,1,0,0.76794
cb,1,0,0.79425
cb,1,0,0.79425
cb,1,0,0.76555
cb,1,0,0.79425
cb,1,0,0.77033
cb,1,0,0.79425
cb,1,0,0.77511
cb,1,0,0.79904
cb,1,0,0.78947
cb,1,0,0.77272
cb,1,0,0.79904
cb,1,0,0.79186
cb,1,0,0.79425
cb,1,0,0.77033
cb,1,0,0.79425
cb,1,0,0.78947
cb,1,0,0.79425
cb,1,0,0.78708
cb,1,0,0.79425
cb,1,0,0.79186
cb,1,0,0.79425
cb,1,0,0.78947
cb,1,0,0.79425
cb,1,0,0.79425
cb,1,0,0.78947
cb,1,0,0.79425
cb,1,0,0.79425
cb,1,0,0.79425
cb,1,0,0.78947
cb,1,0,0.79425
cb,1,0,0.79665
cb,1,0,0.79425
cb,1,0,0.79425
cb,1,0,0.78947
cb,1,0,0.79425
cb,1,0,0.79425
cb,1,0,0.79425
cb,1,0,0.79665
cb,1,0,0.78708
cb,1,0,0.78708
cb,1,0,0.7799
cb,1,0,0.78947
cb,1,0,0.77511
cb,1,0,0.79425
cb,1,0,0.79186
cb,1,0,0.7799
cb,1,0,0.78708
cb,1,0,0.79665
cb,1,0,0.79186
cb,1,0,0.77751
cb,1,0,0.79186
cb,1,0,0.80143
cb,1,0,0.79425
cb,1,0,0.78947
cb,1,0,0.77751
cb,1,0,0.79425
cb,1,0,0.79665
cb,1,0,0.79665
cb,1,0,0.79665
cb,1,0,0.79904
cb,1,0,0.7799
cb,1,0,0.79425
cb,1,0,0.79665
cb,1,0,0.79665
cb,1,0,0.79665
cb,1,0,0.79665
cb,1,0,0.77751
cb,1,0,0.77751
cb,1,0,0.77511
cb,1,0,0.78468
cb,1,0,0.76555
cb,1,0,0.77511
cb,1,0,0.77751
cb,1,0,0.78708
cb,1,0,0.77033
cb,1,0,0.7799
cb,1,0,0.78229
cb,1,0,0.77033
cb,1,0,0.78947
cb,1,0,0.77033
cb,1,0,0.77751
cb,1,0,0.77751
cb,1,0,0.77511
cb,1,0,0.78468
cb,1,0,0.76555
cb,1,0,0.77272
cb,1,0,0.78229
cb,1,0,0.76315
cb,1,0,0.78229
cb,1,0,0.77511
cb,1,0,0.7799
cb,1,0,0.77751
cb,1,0,0.78708
cb,1,0,0.77033
cb,1,0,0.78229
cb,1,0,0.77033
cb,1,0,0.78468
cb,1,0,0.78708
cb,1,0,0.76794
cb,1,0,0.7799
cb,1,0,0.78468
cb,1,0,0.7799
cb,1,0,0.7799
cb,1,0,0.78468
cb,1,0,0.77751
cb,1,0,0.77511
cb,1,0,0.78468
cb,1,0,0.77272
cb,1,0,0.7799
cb,1,0,0.76555
cb,1,0,0.78468
cb,1,0,0.7799
cb,1,0,0.78468
cb,1,0,0.77511
cb,1,0,0.78468
cb,1,0,0.76794
cb,1,0,0.78229
cb,1,0,0.78468
cb,1,0,0.77272
cb,1,0,0.78468
cb,1,0,0.7799
cb,1,0,0.77751
cb,1,0,0.78468
cb,1,0,0.76794
cb,1,0,0.78468
cb,1,0,0.76794
cb,1,0,0.78229
cb,1,0,0.78708
cb,1,0,0.76555
cb,1,0,0.78468
cb,1,0,0.78229
cb,1,0,0.78468
cb,1,0,0.76794
cb,1,0,0.7799
cb,1,0,0.7799
cb,1,0,0.78468
cb,1,0,0.77272
cb,1,0,0.77751
cb,1,0,0.78468
cb,1,0,0.77751
cb,1,0,0.77751
cb,1,0,0.78468
cb,1,0,0.7799
cb,1,0,0.79186
cb,1,0,0.7799
cb,1,0,0.78947
cb,1,0,0.77751
cb,1,0,0.78708
cb,1,0,0.77511
cb,1,0,0.79425
cb,1,0,0.78229
cb,1,0,0.79186
cb,1,0,0.78229
cb,1,0,0.76555
cb,1,0,0.78468
cb,1,0,0.79425
cb,1,0,0.77511
cb,1,0,0.78468
cb,1,0,0.76555
cb,1,0,0.78468
cb,1,0,0.77033
cb,1,0,0.79186
cb,1,0,0.78708
cb,1,0,0.77033
cb,1,0,0.78708
cb,1,0,0.79665
cb,1,0,0.78468
cb,1,0,0.76555
cb,1,0,0.78468
cb,1,0,0.79186
cb,1,0,0.78468
cb,1,0,0.7799
cb,1,0,0.7799
cb,1,0,0.77272
cb,1,0,0.78708
cb,1,0,0.78229
cb,1,0,0.78468
cb,1,0,0.7799
cb,1,0,0.77033
cb,1,0,0.78468
cb,1,0,0.79186
cb,1,0,0.7799
cb,1,0,0.77511
cb,1,0,0.78229
cb,1,0,0.79186
cb,1,0,0.78229
cb,1,0,0.7799
cb,1,0,0.77033
cb,1,0,0.78229
cb,1,0,0.78947
cb,1,0,0.78468
cb,1,0,0.78229
cb,1,0,0.77751
cb,1,0,0.77511
cb,1,0,0.78708
cb,1,0,0.76555
cb,1,0,0.77511
cb,1,0,0.78708
cb,1,0,0.77272
cb,1,0,0.78947
cb,1,0,0.76555
cb,1,0,0.77751
cb,1,0,0.77511
cb,1,0,0.78229
cb,1,0,0.77033
cb,1,0,0.78229
cb,1,0,0.76794
cb,1,0,0.77751
cb,1,0,0.77751
cb,1,0,0.76794
cb,1,0,0.78229
cb,1,0,0.78229
cb,1,0,0.77751
cb,1,0,0.78229
cb,1,0,0.76794
cb,1,0,0.78229
cb,1,0,0.76794
cb,1,0,0.7799
cb,1,0,0.78708
cb,1,0,0.76555
cb,1,0,0.77272
cb,1,0,0.7799
cb,1,0,0.78468
cb,1,0,0.77033
cb,1,0,0.78229
cb,1,0,0.78468
cb,1,0,0.78708
cb,1,0,0.7799
cb,1,0,0.7799
cb,1,0,0.77511
cb,1,0,0.7799
cb,1,0,0.77033
cb,1,0,0.78229
cb,1,0,0.7799
cb,1,0,0.76555
cb,1,0,0.7799
cb,1,0,0.78229
cb,1,0,0.7799
cb,1,0,0.77033
cb,1,0,0.78229
cb,1,0,0.78229
cb,1,0,0.78229
cb,1,0,0.7799
cb,1,0,0.76794
cb,1,0,0.78229
cb,1,0,0.78229
cb,1,0,0.78229
cb,1,0,0.78229
cb,1,0,0.7799
cb,1,0,0.78468
cb,1,0,0.77511
cb,1,0,0.78947
cb,1,0,0.78468
cb,1,0,0.79186
cb,1,0,0.78229
cb,1,0,0.7799
cb,1,0,0.78229
cb,1,0,0.79665
cb,1,0,0.78708
cb,1,0,0.77751
cb,1,0,0.78229
cb,1,0,0.79665
cb,1,0,0.78708
cb,1,0,0.7799
cb,1,0,0.76794
cb,1,0,0.78468
cb,1,0,0.79425
cb,1,0,0.78468
cb,1,0,0.78708
cb,1,0,0.7799
cb,1,0,0.77511
cb,1,0,0.78229
cb,1,0,0.78947
cb,1,0,0.78229
cb,1,0,0.78229
cb,1,0,0.78229
cb,1,0,0.77511
cb,1,0,0.77751
cb,1,0,0.79665
cb,1,0,0.77751
cb,1,0,0.77751
cb,1,0,0.79425
cb,1,0,0.77751
cb,1,0,0.79904
cb,1,0,0.77751
cb,1,0,0.78708
cb,1,0,0.77751
cb,1,0,0.79186
cb,1,0,0.77751
cb,1,0,0.79904
cb,1,0,0.77751
cb,1,0,0.79665
cb,1,0,0.79904
cb,1,0,0.77511
cb,1,0,0.78708
cb,1,0,0.79665
cb,1,0,0.75598
cb,1,0,0.79665
cb,1,0,0.77751
cb,1,0,0.79904
cb,1,0,0.77272
cb,1,0,0.79186
cb,1,0,0.79665
cb,1,0,0.77751
cb,1,0,0.78708
cb,1,0,0.79425
cb,1,0,0.79904
cb,1,0,0.77272
cb,1,0,0.79665
cb,1,0,0.79425
cb,1,0,0.79425
cb,1,0,0.78229
cb,1,0,0.79425
cb,1,0,0.77272
cb,1,0,0.79665
cb,1,0,0.77272
cb,1,0,0.79186
cb,1,0,0.79425
cb,1,0,0.76555
cb,1,0,0.79186
cb,1,0,0.79186
cb,1,0,0.79665
cb,1,0,0.77272
cb,1,0,0.79186
cb,1,0,0.79186
cb,1,0,0.79186
cb,1,0,0.79665
cb,1,0,0.77033
cb,1,0,0.79186
cb,1,0,0.79425
cb,1,0,0.79425
cb,1,0,0.79425
cb,1,0,0.78229
cb,1,0,0.79425
cb,1,0,0.77751
cb,1,0,0.79665
cb,1,0,0.77751
cb,1,0,0.7799
cb,1,0,0.79665
cb,1,0,0.77751
cb,1,0,0.78947
cb,1,0,0.79904
cb,1,0,0.79186
cb,1,0,0.77751
cb,1,0,0.79425
cb,1,0,0.79904
cb,1,0,0.79665
cb,1,0,0.79904
cb,1,0,0.77511
cb,1,0,0.79425
cb,1,0,0.79904
cb,1,0,0.79904
cb,1,0,0.79904
cb,1,0,0.78947
cb,1,0,0.77033
cb,1,0,0.79186
cb,1,0,0.79425
cb,1,0,0.79186
cb,1,0,0.79425
cb,1,0,0.79186
cb,1,0,0.78468
cb,1,0,0.79425
cb,1,0,0.77272
cb,1,0,0.79665
cb,1,0,0.77511
cb,1,0,0.78947
cb,1,0,0.79665
cb,1,0,0.77272
cb,1,0,0.78708
cb,1,0,0.78947
cb,1,0,0.79904
cb,1,0,0.77272
cb,1,0,0.78708
cb,1,0,0.79425
cb,1,0,0.79425
cb,1,0,0.79665
cb,1,0,0.77272
cb,1,0,0.78708
cb,1,0,0.79186
cb,1,0,0.79186
cb,1,0,0.79425
cb,1,0,0.79186
cb,1,0,0.77751
cb,1,0,0.79186
cb,1,0,0.79425
cb,1,0,0.79425
cb,1,0,0.79425
cb,1,0,0.79425
cb,1,0,0.78947
cb,1,0,0.78708
cb,1,0,0.78947
cb,1,0,0.79665
cb,1,0,0.79665
cb,1,0,0.79665
cb,1,0,0.79665
cb,1,0,0.79186
cb,1,0,0.77272
cb,1,0,0.77751
cb,1,0,0.78229
cb,1,0,0.7799
cb,1,0,0.76555
cb,1,0,0.78229
cb,1,0,0.77511
cb,1,0,0.77272
cb,1,0,0.75837
cb,1,0,0.78468
cb,1,0,0.78229
cb,1,0,0.76555
cb,1,0,0.7799
cb,1,0,0.76794
cb,1,0,0.7799
cb,1,0,0.75358
cb,1,0,0.77751
cb,1,0,0.77751
cb,1,0,0.76315
cb,1,0,0.75837
cb,1,0,0.77751
cb,1,0,0.76315
cb,1,0,0.77751
cb,1,0,0.76076
cb,1,0,0.78229
cb,1,0,0.75598
cb,1,0,0.7799
cb,1,0,0.76555
cb,1,0,0.77751
cb,1,0,0.76076
cb,1,0,0.78468
cb,1,0,0.7799
cb,1,0,0.76315
cb,1,0,0.78468
cb,1,0,0.78708
cb,1,0,0.77033
cb,1,0,0.77272
cb,1,0,0.77511
cb,1,0,0.76555
cb,1,0,0.77272
cb,1,0,0.77751
cb,1,0,0.76555
cb,1,0,0.78229
cb,1,0,0.76794
cb,1,0,0.7799
cb,1,0,0.77272
cb,1,0,0.78229
cb,1,0,0.76555
cb,1,0,0.77751
cb,1,0,0.76794
cb,1,0,0.77511
cb,1,0,0.77751
cb,1,0,0.77033
cb,1,0,0.7799
cb,1,0,0.7799
cb,1,0,0.77272
cb,1,0,0.7799
cb,1,0,0.76555
cb,1,0,0.7799
cb,1,0,0.77033
cb,1,0,0.78708
cb,1,0,0.78229
cb,1,0,0.77033
cb,1,0,0.79186
cb,1,0,0.78468
cb,1,0,0.78468
cb,1,0,0.76794
cb,1,0,0.78708
cb,1,0,0.78229
cb,1,0,0.78229
cb,1,0,0.76794
cb,1,0,0.77272
cb,1,0,0.7799
cb,1,0,0.77272
cb,1,0,0.77272
cb,1,0,0.77751
cb,1,0,0.76555
cb,1,0,0.78229
cb,1,0,0.77033
cb,1,0,0.78468
cb,1,0,0.77511
cb,1,0,0.77511
cb,1,0,0.76315
cb,1,0,0.78468
cb,1,0,0.77033
cb,1,0,0.78229
cb,1,0,0.7799
cb,1,0,0.76076
cb,1,0,0.7799
cb,1,0,0.78947
cb,1,0,0.77511
cb,1,0,0.77033
cb,1,0,0.76315
cb,1,0,0.7799
cb,1,0,0.77033
cb,1,0,0.78229
cb,1,0,0.77511
cb,1,0,0.76794
cb,1,0,0.78229
cb,1,0,0.78708
cb,1,0,0.77751
cb,1,0,0.76076
cb,1,0,0.78468
cb,1,0,0.78708
cb,1,0,0.7799
cb,1,0,0.76555
cb,1,0,0.77751
cb,1,0,0.76555
cb,1,0,0.78708
cb,1,0,0.77511
cb,1,0,0.78468
cb,1,0,0.77751
cb,1,0,0.76555
cb,1,0,0.7799
cb,1,0,0.78947
cb,1,0,0.78229
cb,1,0,0.76555
cb,1,0,0.77511
cb,1,0,0.78947
cb,1,0,0.7799
cb,1,0,0.78229
cb,1,0,0.76794
cb,1,0,0.77751
cb,1,0,0.78947
cb,1,0,0.78468
cb,1,0,0.78468
cb,1,0,0.77272
cb,1,0,0.77511
cb,1,0,0.77751
cb,1,0,0.75837
cb,1,0,0.7799
cb,1,0,0.77751
cb,1,0,0.76315
cb,1,0,0.77751
cb,1,0,0.76315
cb,1,0,0.7799
cb,1,0,0.77272
cb,1,0,0.77511
cb,1,0,0.76076
cb,1,0,0.7799
cb,1,0,0.75837
cb,1,0,0.77751
cb,1,0,0.77751
cb,1,0,0.76555
cb,1,0,0.78229
cb,1,0,0.78708
cb,1,0,0.76555
cb,1,0,0.77751
cb,1,0,0.76076
cb,1,0,0.77751
cb,1,0,0.76555
cb,1,0,0.7799
cb,1,0,0.7799
cb,1,0,0.76315
cb,1,0,0.78468
cb,1,0,0.78708
cb,1,0,0.77511
cb,1,0,0.77033
cb,1,0,0.78468
cb,1,0,0.78468
cb,1,0,0.78468
cb,1,0,0.77272
cb,1,0,0.7799
cb,1,0,0.76555
cb,1,0,0.78229
cb,1,0,0.76555
cb,1,0,0.77751
cb,1,0,0.7799
cb,1,0,0.76794
cb,1,0,0.77751
cb,1,0,0.7799
cb,1,0,0.7799
cb,1,0,0.76794
cb,1,0,0.77272
cb,1,0,0.77751
cb,1,0,0.77751
cb,1,0,0.7799
cb,1,0,0.76794
cb,1,0,0.78468
cb,1,0,0.78468
cb,1,0,0.78229
cb,1,0,0.78229
cb,1,0,0.77511
cb,1,0,0.77272
cb,1,0,0.76076
cb,1,0,0.78229
cb,1,0,0.76794
cb,1,0,0.78468
cb,1,0,0.77751
cb,1,0,0.77033
cb,1,0,0.78229
cb,1,0,0.78708
cb,1,0,0.77272
cb,1,0,0.76076
cb,1,0,0.7799
cb,1,0,0.78468
cb,1,0,0.78229
cb,1,0,0.77511
cb,1,0,0.77033
cb,1,0,0.77751
cb,1,0,0.78947
cb,1,0,0.7799
cb,1,0,0.78229
cb,1,0,0.78229
cb,1,0,0.76794
cb,1,0,0.77751
cb,1,0,0.78468
cb,1,0,0.78468
cb,1,0,0.78229
cb,1,0,0.7799
cb,1,0,0.76315
cb,1,0,0.76555
cb,1,0,0.79186
cb,1,0,0.77033
cb,1,0,0.76315
cb,1,0,0.79186
cb,1,0,0.77033
cb,1,0,0.78947
cb,1,0,0.77033
cb,1,0,0.79425
cb,1,0,0.76315
cb,1,0,0.79186
cb,1,0,0.77033
cb,1,0,0.79186
cb,1,0,0.77033
cb,1,0,0.79186
cb,1,0,0.79186
cb,1,0,0.77033
cb,1,0,0.79665
cb,1,0,0.79425
cb,1,0,0.75837
cb,1,0,0.79186
cb,1,0,0.77272
cb,1,0,0.79186
cb,1,0,0.77272
cb,1,0,0.79425
cb,1,0,0.79186
cb,1,0,0.77272
cb,1,0,0.79186
cb,1,0,0.79425
cb,1,0,0.78947
cb,1,0,0.77272
cb,1,0,0.79425
cb,1,0,0.79665
cb,1,0,0.79425
cb,1,0,0.78229
cb,1,0,0.79186
cb,1,0,0.78229
cb,1,0,0.79186
cb,1,0,0.78468
cb,1,0,0.79186
cb,1,0,0.79186
cb,1,0,0.78468
cb,1,0,0.78947
cb,1,0,0.79186
cb,1,0,0.78947
cb,1,0,0.78229
cb,1,0,0.79186
cb,1,0,0.79186
cb,1,0,0.79665
cb,1,0,0.79425
cb,1,0,0.78468
cb,1,0,0.79904
cb,1,0,0.79904
cb,1,0,0.79904
cb,1,0,0.79665
cb,1,0,0.78468
cb,1,0,0.78468
cb,1,0,0.77511
cb,1,0,0.79186
cb,1,0,0.77272
cb,1,0,0.79186
cb,1,0,0.78468
cb,1,0,0.77511
cb,1,0,0.79425
cb,1,0,0.79425
cb,1,0,0.78947
cb,1,0,0.77272
cb,1,0,0.79425
cb,1,0,0.79665
cb,1,0,0.79425
cb,1,0,0.78947
cb,1,0,0.77272
cb,1,0,0.79425
cb,1,0,0.80143
cb,1,0,0.79665
cb,1,0,0.79425
cb,1,0,0.79425
cb,1,0,0.78468
cb,1,0,0.78947
cb,1,0,0.79186
cb,1,0,0.79186
cb,1,0,0.79186
cb,1,0,0.79425
cb,1,0,0.78468
cb,1,0,0.78947
cb,1,0,0.77751
cb,1,0,0.79904
cb,1,0,0.77272
cb,1,0,0.79425
cb,1,0,0.79186
cb,1,0,0.76794
cb,1,0,0.79425
cb,1,0,0.79425
cb,1,0,0.78468
cb,1,0,0.77033
cb,1,0,0.79186
cb,1,0,0.79665
cb,1,0,0.79425
cb,1,0,0.79425
cb,1,0,0.77033
cb,1,0,0.79425
cb,1,0,0.78947
cb,1,0,0.79425
cb,1,0,0.79425
cb,1,0,0.79425
cb,1,0,0.78947
cb,1,0,0.79425
cb,1,0,0.79665
cb,1,0,0.79425
cb,1,0,0.79186
cb,1,0,0.79665
cb,1,0,0.79186
cb,1,0,0.77751
cb,1,0,0.79186
cb,1,0,0.80143
cb,1,0,0.79425
cb,1,0,0.79665
cb,1,0,0.79665
cb,1,0,0.79665
cb,1,0,0.77511
cb,1,0,0.77751
cb,1,0,0.78708
cb,1,0,0.77033
cb,1,0,0.7799
cb,1,0,0.78229
cb,1,0,0.77033
cb,1,0,0.78947
cb,1,0,0.77033
cb,1,0,0.77751
cb,1,0,0.7799
cb,1,0,0.78708
cb,1,0,0.76555
cb,1,0,0.78468
cb,1,0,0.77033
cb,1,0,0.78229
cb,1,0,0.78468
cb,1,0,0.76555
cb,1,0,0.7799
cb,1,0,0.78468
cb,1,0,0.77751
cb,1,0,0.78708
cb,1,0,0.77033
cb,1,0,0.78229
cb,1,0,0.77033
cb,1,0,0.78468
cb,1,0,0.78708
cb,1,0,0.76794
cb,1,0,0.7799
cb,1,0,0.78468
cb,1,0,0.78468
cb,1,0,0.76794
cb,1,0,0.7799
cb,1,0,0.78708
cb,1,0,0.7799
cb,1,0,0.7799
cb,1,0,0.78468
cb,1,0,0.77511
cb,1,0,0.78468
cb,1,0,0.76794
cb,1,0,0.78229
cb,1,0,0.78468
cb,1,0,0.77272
cb,1,0,0.78468
cb,1,0,0.7799
cb,1,0,0.78468
cb,1,0,0.77033
cb,1,0,0.78229
cb,1,0,0.78229
cb,1,0,0.78229
cb,1,0,0.78468
cb,1,0,0.76794
cb,1,0,0.7799
cb,1,0,0.7799
cb,1,0,0.78468
cb,1,0,0.78229
cb,1,0,0.77751
cb,1,0,0.78708
cb,1,0,0.77511
cb,1,0,0.79425
cb,1,0,0.78229
cb,1,0,0.79186
cb,1,0,0.78229
cb,1,0,0.76555
cb,1,0,0.78468
cb,1,0,0.79425
cb,1,0,0.78468
cb,1,0,0.77272
cb,1,0,0.78708
cb,1,0,0.79665
cb,1,0,0.78468
cb,1,0,0.78468
cb,1,0,0.76555
cb,1,0,0.78468
cb,1,0,0.79186
cb,1,0,0.78468
cb,1,0,0.78947
cb,1,0,0.7799
cb,1,0,0.77511
cb,1,0,0.78229
cb,1,0,0.79186
cb,1,0,0.78229
cb,1,0,0.78229
cb,1,0,0.78229
cb,1,0,0.77511
cb,1,0,0.78229
cb,1,0,0.77033
cb,1,0,0.78229
cb,1,0,0.76794
cb,1,0,0.77751
cb,1,0,0.77751
cb,1,0,0.76794
cb,1,0,0.78229
cb,1,0,0.78229
cb,1,0,0.78468
cb,1,0,0.76555
cb,1,0,0.78229
cb,1,0,0.78229
cb,1,0,0.77751
cb,1,0,0.78468
cb,1,0,0.77033
cb,1,0,0.78229
cb,1,0,0.78468
cb,1,0,0.78708
cb,1,0,0.78468
cb,1,0,0.7799
cb,1,0,0.77033
cb,1,0,0.78229
cb,1,0,0.78229
cb,1,0,0.78229
cb,1,0,0.78229
cb,1,0,0.78229
cb,1,0,0.78708
cb,1,0,0.77751
cb,1,0,0.78229
cb,1,0,0.79665
cb,1,0,0.78708
cb,1,0,0.78947
cb,1,0,0.78708
cb,1,0,0.78229
cb,1,0,0.77751
cb,1,0,0.79186
cb,1,0,0.77751
cb,1,0,0.79904
cb,1,0,0.77751
cb,1,0,0.79665
cb,1,0,0.79904
cb,1,0,0.77511
cb,1,0,0.78708
cb,1,0,0.79665
cb,1,0,0.79904
cb,1,0,0.77751
cb,1,0,0.78708
cb,1,0,0.79425
cb,1,0,0.79425
cb,1,0,0.79904
cb,1,0,0.77272
cb,1,0,0.79665
cb,1,0,0.79425
cb,1,0,0.79425
cb,1,0,0.79425
cb,1,0,0.79665
cb,1,0,0.77272
cb,1,0,0.79186
cb,1,0,0.79186
cb,1,0,0.79186
cb,1,0,0.79186
cb,1,0,0.79425
cb,1,0,0.79186
cb,1,0,0.77751
cb,1,0,0.79425
cb,1,0,0.79904
cb,1,0,0.79665
cb,1,0,0.79904
cb,1,0,0.79904
cb,1,0,0.79425
cb,1,0,0.79904
cb,1,0,0.77272
cb,1,0,0.78708
cb,1,0,0.79425
cb,1,0,0.79425
cb,1,0,0.79425
cb,1,0,0.79425
cb,1,0,0.79425
cb,1,0,0.79665
cb,1,0,0.78229
cb,1,0,0.77511
cb,1,0,0.77272
cb,1,0,0.75837
cb,1,0,0.78468
cb,1,0,0.78229
cb,1,0,0.76555
cb,1,0,0.7799
cb,1,0,0.76794
cb,1,0,0.7799
cb,1,0,0.77511
cb,1,0,0.77751
cb,1,0,0.75837
cb,1,0,0.78229
cb,1,0,0.76315
cb,1,0,0.78468
cb,1,0,0.77751
cb,1,0,0.75837
cb,1,0,0.78708
cb,1,0,0.78468
cb,1,0,0.75598
cb,1,0,0.7799
cb,1,0,0.76555
cb,1,0,0.77751
cb,1,0,0.76076
cb,1,0,0.78468
cb,1,0,0.7799
cb,1,0,0.76315
cb,1,0,0.78468
cb,1,0,0.78708
cb,1,0,0.7799
cb,1,0,0.76076
cb,1,0,0.7799
cb,1,0,0.78229
cb,1,0,0.78468
cb,1,0,0.77272
cb,1,0,0.78229
cb,1,0,0.76555
cb,1,0,0.77751
cb,1,0,0.76794
cb,1,0,0.77511
cb,1,0,0.77751
cb,1,0,0.77033
cb,1,0,0.7799
cb,1,0,0.7799
cb,1,0,0.78468
cb,1,0,0.76555
cb,1,0,0.77751
cb,1,0,0.7799
cb,1,0,0.7799
cb,1,0,0.78468
cb,1,0,0.76794
cb,1,0,0.78708
cb,1,0,0.78229
cb,1,0,0.78229
cb,1,0,0.78468
cb,1,0,0.77511
cb,1,0,0.77511
cb,1,0,0.76315
cb,1,0,0.78468
cb,1,0,0.77033
cb,1,0,0.78229
cb,1,0,0.7799
cb,1,0,0.76076
cb,1,0,0.7799
cb,1,0,0.78947
cb,1,0,0.77751
cb,1,0,0.76076
cb,1,0,0.78229
cb,1,0,0.78708
cb,1,0,0.78468
cb,1,0,0.77751
cb,1,0,0.76076
cb,1,0,0.78468
cb,1,0,0.78708
cb,1,0,0.7799
cb,1,0,0.78708
cb,1,0,0.78229
cb,1,0,0.76555
cb,1,0,0.77511
cb,1,0,0.78947
cb,1,0,0.7799
cb,1,0,0.78229
cb,1,0,0.78468
cb,1,0,0.77272
cb,1,0,0.77511
cb,1,0,0.76076
cb,1,0,0.7799
cb,1,0,0.75837
cb,1,0,0.77751
cb,1,0,0.77751
cb,1,0,0.76555
cb,1,0,0.78229
cb,1,0,0.78708
cb,1,0,0.77511
cb,1,0,0.76315
cb,1,0,0.78229
cb,1,0,0.77751
cb,1,0,0.78708
cb,1,0,0.77511
cb,1,0,0.77033
cb,1,0,0.78468
cb,1,0,0.78468
cb,1,0,0.78468
cb,1,0,0.7799
cb,1,0,0.7799
cb,1,0,0.76794
cb,1,0,0.77272
cb,1,0,0.77751
cb,1,0,0.77751
cb,1,0,0.7799
cb,1,0,0.78229
cb,1,0,0.77272
cb,1,0,0.76076
cb,1,0,0.7799
cb,1,0,0.78468
cb,1,0,0.78229
cb,1,0,0.78708
cb,1,0,0.78229
cb,1,0,0.78229
cb,1,0,0.76315
cb,1,0,0.79186
cb,1,0,0.77033
cb,1,0,0.79186
cb,1,0,0.77033
cb,1,0,0.79186
cb,1,0,0.79186
cb,1,0,0.77033
cb,1,0,0.79665
cb,1,0,0.79425
cb,1,0,0.79665
cb,1,0,0.77272
cb,1,0,0.79665
cb,1,0,0.79665
cb,1,0,0.79186
cb,1,0,0.78947
cb,1,0,0.77272
cb,1,0,0.79425
cb,1,0,0.79665
cb,1,0,0.79425
cb,1,0,0.79186
cb,1,0,0.78947
cb,1,0,0.78229
cb,1,0,0.79186
cb,1,0,0.79186
cb,1,0,0.79665
cb,1,0,0.79425
cb,1,0,0.79665
cb,1,0,0.78947
cb,1,0,0.77272
cb,1,0,0.79425
cb,1,0,0.79665
cb,1,0,0.79425
cb,1,0,0.78947
cb,1,0,0.79425
cb,1,0,0.79186
cb,1,0,0.78468
cb,1,0,0.77033
cb,1,0,0.79186
cb,1,0,0.79665
cb,1,0,0.79425
cb,1,0,0.78947
cb,1,0,0.79425
cb,1,0,0.79186
cb,1,0,0.79665
cb,1,0,0.7799
cb,1,0,0.78708
cb,1,0,0.76555
cb,1,0,0.78468
cb,1,0,0.77033
cb,1,0,0.78229
cb,1,0,0.78468
cb,1,0,0.76555
cb,1,0,0.7799
cb,1,0,0.78468
cb,1,0,0.79186
cb,1,0,0.77033
cb,1,0,0.77751
cb,1,0,0.77751
cb,1,0,0.78229
cb,1,0,0.78468
cb,1,0,0.76794
cb,1,0,0.7799
cb,1,0,0.78708
cb,1,0,0.7799
cb,1,0,0.78708
cb,1,0,0.78468
cb,1,0,0.77033
cb,1,0,0.78229
cb,1,0,0.78229
cb,1,0,0.78229
cb,1,0,0.78229
cb,1,0,0.78229
cb,1,0,0.78468
cb,1,0,0.77272
cb,1,0,0.78708
cb,1,0,0.79665
cb,1,0,0.78468
cb,1,0,0.78947
cb,1,0,0.78947
cb,1,0,0.78229
cb,1,0,0.78468
cb,1,0,0.76555
cb,1,0,0.78229
cb,1,0,0.78229
cb,1,0,0.77751
cb,1,0,0.7799
cb,1,0,0.78468
cb,1,0,0.78229
cb,1,0,0.78947
cb,1,0,0.79904
cb,1,0,0.77751
cb,1,0,0.78708
cb,1,0,0.79425
cb,1,0,0.79425
cb,1,0,0.79425
cb,1,0,0.79425
cb,1,0,0.79186
cb,1,0,0.79904
cb,1,0,0.79425
cb,1,0,0.77511
cb,1,0,0.77751
cb,1,0,0.75837
cb,1,0,0.78229
cb,1,0,0.76315
cb,1,0,0.78468
cb,1,0,0.77751
cb,1,0,0.75837
cb,1,0,0.78708
cb,1,0,0.78468
cb,1,0,0.77751
cb,1,0,0.76315
cb,1,0,0.77751
cb,1,0,0.7799
cb,1,0,0.78229
cb,1,0,0.7799
cb,1,0,0.76076
cb,1,0,0.7799
cb,1,0,0.78229
cb,1,0,0.78468
cb,1,0,0.7799
cb,1,0,0.78468
cb,1,0,0.76555
cb,1,0,0.77751
cb,1,0,0.7799
cb,1,0,0.7799
cb,1,0,0.7799
cb,1,0,0.78468
cb,1,0,0.77751
cb,1,0,0.76076
cb,1,0,0.78229
cb,1,0,0.78708
cb,1,0,0.78468
cb,1,0,0.78468
cb,1,0,0.78708
cb,1,0,0.78229
cb,1,0,0.77511
cb,1,0,0.76315
cb,1,0,0.78229
cb,1,0,0.77751
cb,1,0,0.78708
cb,1,0,0.78708
cb,1,0,0.7799
cb,1,0,0.7799
cb,1,0,0.78708
cb,1,0,0.79665
cb,1,0,0.77272
cb,1,0,0.79665
cb,1,0,0.79665
cb,1,0,0.79186
cb,1,0,0.79425
cb,1,0,0.79186
